time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.700000000000002,1.56280285566,0.712836137961,17.2117060161,0.133561383355,6.11610979799,0.0,2.00901775271,1.167830948,4.44616074573,0.134717536462,-0.128784033602,0.0,436.610531815234,434.2799310412934,434.7742160104449,434.14991914841914
2.760000000000002,1.68693242818,0.785782715905,17.4820874931,0.14159321205,6.10864619159,0.0,2.12929083133,1.26444576242,4.56562674211,0.132101233405,-0.116814313084,0.0,469.3944538519559,470.3093132736553,469.2467247387249,469.05903353141053
2.820000000000002,1.81810160857,0.864427644509,17.7577586957,0.149960088152,6.10129480899,0.0,2.2435935027,1.35774204047,4.62274445952,0.151114383298,-0.137488423404,0.0,452.3806389139583,450.6989302115266,451.70704020692114,453.2553188069281
2.880000000000002,1.95520641078,0.947963446719,18.0311369563,0.158758851019,6.0934100506,0.0,2.32715347276,1.42742038807,4.49005373683,0.135756227032,-0.121423471177,0.0,387.972373740171,389.4593062604305,389.0347599231524,387.6171610547439
2.940000000000002,2.09780819844,1.03610949136,18.2984776703,0.167375026985,6.08646277781,0.0,2.42676856001,1.51141076125,4.42118348984,0.155899275598,-0.106405662843,0.0,410.4260484147987,411.74366238636065,410.28712850891804,412.09262572430623
3.000000000000002,2.24703709429,1.12988891558,18.5643560621,0.176968415986,6.07969859152,0.0,2.54801233016,1.61533325756,4.44085157312,0.166860025544,-0.13003709998,0.0,441.9780288815542,440.0139633317915,441.6151133754483,442.54272766481773
3.0600000000000023,2.40411968631,1.23046626329,18.8335367379,0.186663715152,6.07283900843,0.0,2.68862148414,1.73807146446,4.53084663574,0.148141823177,-0.0938441213873,0.0,464.02934233737636,466.8503875437051,466.08077188676674,464.63865603270347
3.1200000000000023,2.5702594075,1.33902503043,19.1103258966,0.195038603398,6.06710558136,0.0,2.84972820468,1.88128125118,4.694110645,0.110979814846,-0.0992213695813,0.0,489.647117152291,489.23999669481304,491.4754966150165,488.7283238567505
3.1800000000000024,2.74460087295,1.45494424001,19.3898007863,0.202246910098,6.06079792475,0.0,2.96207902917,1.98318642296,4.62157151598,0.134017882813,-0.120812538354,0.0,417.1946236913617,415.2939435944574,415.76267541297545,417.7903497206075
3.2400000000000024,2.92787582419,1.57895105615,19.6739249991,0.210533228366,6.05349094104,0.0,3.14758608956,2.15098968316,4.84740514048,0.145225064859,-0.12379634728,0.0,512.1364593735015,511.9128886631608,510.2815048077797,511.0958910605861
3.3000000000000025,3.12095408962,1.7118759411,19.9652933288,0.219220126799,6.04561329285,0.0,3.28887524625,2.28045207382,4.86409296191,0.143880806302,-0.153739281106,0.0,452.55172595548737,450.1183514093821,450.963664353684,450.8743081270336
3.3600000000000025,3.32234529465,1.8524384643,20.2563785732,0.228271963206,6.03593865421,0.0,3.42483095904,2.40555846966,4.83811142581,0.162060834955,-0.183712815527,0.0,440.6091205407143,438.09753950363825,437.392624777792,438.92586406082125
